item1351;Einfacher Buchen-Jagdbogen;7-11 Schaden, schnell (ø 36 Schaden pro Runde);Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 4 Sekunden;10 Behinderung;0.900 kg, Bögen, Stufe 1;1000 Gold
item1588;Verstärkter Eschen-Runenstab (Wasser);210% Schadenswirkung, 122% Heilwirkung, 192% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Waffenwechselzeit: 6 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): mittelmäßig;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): hoch;Angriffsgeschwindigkeit: gering;20 Behinderung;1.000 kg, Wassermagie, Stufe 19;24800 Gold
item1598;Verstärkter Eschen-Spiralstab (Wasser);157% Schadenswirkung, 157% Heilwirkung, 227% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 3 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: hoch;5 Behinderung;0.800 kg, Wassermagie, Stufe 19;24800 Gold
item1608;Verstärkter Eschen-Wächterstab (Wasser);122% Schadenswirkung, 210% Heilwirkung, 192% Effektwirkung;Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: sehr hoch;Gegnerwahl: sehr gut mit sehr hohem Potenzial;Waffenwechselzeit: 5 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): gering;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: sehr gering;15 Behinderung;1.200 kg, Wassermagie, Stufe 19;24800 Gold
item1579;Einfacher Eiben-Magiestab (Wasser);187% Schadenswirkung, 187% Heilwirkung, 187% Effektwirkung;Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 4 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;10 Behinderung;0.900 kg, Wassermagie, Stufe 22;37600 Gold
item1589;Einfacher Eiben-Runenstab (Wasser);225% Schadenswirkung, 131% Heilwirkung, 206% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Waffenwechselzeit: 6 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): mittelmäßig;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): hoch;Angriffsgeschwindigkeit: gering;20 Behinderung;1.000 kg, Wassermagie, Stufe 22;37600 Gold
item1599;Einfacher Eiben-Spiralstab (Wasser);168% Schadenswirkung, 168% Heilwirkung, 243% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 3 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: hoch;5 Behinderung;0.800 kg, Wassermagie, Stufe 22;37600 Gold
item1609;Einfacher Eiben-Wächterstab (Wasser);131% Schadenswirkung, 225% Heilwirkung, 206% Effektwirkung;Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: sehr hoch;Gegnerwahl: sehr gut mit sehr hohem Potenzial;Waffenwechselzeit: 5 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): gering;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: sehr gering;15 Behinderung;1.200 kg, Wassermagie, Stufe 22;37600 Gold
item1580;Verstärkter Eiben-Magiestab (Wasser);200% Schadenswirkung, 200% Heilwirkung, 200% Effektwirkung;Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 4 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;10 Behinderung;0.900 kg, Wassermagie, Stufe 25;57300 Gold
item1590;Verstärkter Eiben-Runenstab (Wasser);240% Schadenswirkung, 140% Heilwirkung, 220% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Waffenwechselzeit: 6 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): mittelmäßig;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): hoch;Angriffsgeschwindigkeit: gering;20 Behinderung;1.000 kg, Wassermagie, Stufe 25;57300 Gold
item1600;Verstärkter Eiben-Spiralstab (Wasser);180% Schadenswirkung, 180% Heilwirkung, 260% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 3 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: hoch;5 Behinderung;0.800 kg, Wassermagie, Stufe 25;57300 Gold
item1610;Verstärkter Eiben-Wächterstab (Wasser);140% Schadenswirkung, 240% Heilwirkung, 220% Effektwirkung;Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: sehr hoch;Gegnerwahl: sehr gut mit sehr hohem Potenzial;Waffenwechselzeit: 5 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): gering;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: sehr gering;15 Behinderung;1.200 kg, Wassermagie, Stufe 25;57300 Golditem1531;Einfacher Buchen-Magiestab (Erde);100% Schadenswirkung, 100% Heilwirkung, 100% Effektwirkung;Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 4 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;10 Behinderung;0.900 kg, Erdmagie, Stufe 1;2000 Gold
item1541;Einfacher Buchen-Runenstab (Erde);120% Schadenswirkung, 70% Heilwirkung, 110% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Waffenwechselzeit: 6 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): mittelmäßig;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): hoch;Angriffsgeschwindigkeit: gering;20 Behinderung;1.000 kg, Erdmagie, Stufe 1;2000 Gold
item1551;Einfacher Buchen-Spiralstab (Erde);90% Schadenswirkung, 90% Heilwirkung, 130% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 3 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: hoch;5 Behinderung;0.800 kg, Erdmagie, Stufe 1;2000 Gold
item1561;Einfacher Buchen-Wächterstab (Erde);70% Schadenswirkung, 120% Heilwirkung, 110% Effektwirkung;Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: sehr hoch;Gegnerwahl: sehr gut mit sehr hohem Potenzial;Waffenwechselzeit: 5 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): gering;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: sehr gering;15 Behinderung;1.200 kg, Erdmagie, Stufe 1;2000 Gold
item1532;Verstärkter Buchen-Magiestab (Erde);112% Schadenswirkung, 112% Heilwirkung, 112% Effektwirkung;Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 4 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;10 Behinderung;0.900 kg, Erdmagie, Stufe 4;3000 Gold
item1542;Verstärkter Buchen-Runenstab (Erde);135% Schadenswirkung, 78% Heilwirkung, 123% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Waffenwechselzeit: 6 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): mittelmäßig;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): hoch;Angriffsgeschwindigkeit: gering;20 Behinderung;1.000 kg, Erdmagie, Stufe 4;3000 Gold
item1552;Verstärkter Buchen-Spiralstab (Erde);101% Schadenswirkung, 101% Heilwirkung, 146% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 3 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: hoch;5 Behinderung;0.800 kg, Erdmagie, Stufe 4;3000 Gold
item1562;Verstärkter Buchen-Wächterstab (Erde);78% Schadenswirkung, 135% Heilwirkung, 123% Effektwirkung;Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: sehr hoch;Gegnerwahl: sehr gut mit sehr hohem Potenzial;Waffenwechselzeit: 5 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): gering;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: sehr gering;15 Behinderung;1.200 kg, Erdmagie, Stufe 4;3000 Gold
item1533;Einfacher Birken-Magiestab (Erde);120% Schadenswirkung, 120% Heilwirkung, 120% Effektwirkung;Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 4 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;10 Behinderung;0.900 kg, Erdmagie, Stufe 6;4000 Gold
item1543;Einfacher Birken-Runenstab (Erde);145% Schadenswirkung, 84% Heilwirkung, 132% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Waffenwechselzeit: 6 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): mittelmäßig;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): hoch;Angriffsgeschwindigkeit: gering;20 Behinderung;1.000 kg, Erdmagie, Stufe 6;4000 Gold
item1553;Einfacher Birken-Spiralstab (Erde);108% Schadenswirkung, 108% Heilwirkung, 157% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 3 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: hoch;5 Behinderung;0.800 kg, Erdmagie, Stufe 6;4000 Gold
item1563;Einfacher Birken-Wächterstab (Erde);84% Schadenswirkung, 145% Heilwirkung, 132% Effektwirkung;Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: sehr hoch;Gegnerwahl: sehr gut mit sehr hohem Potenzial;Waffenwechselzeit: 5 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): gering;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: sehr gering;15 Behinderung;1.200 kg, Erdmagie, Stufe 6;4000 Gold
item1534;Verstärkter Birken-Magiestab (Erde);133% Schadenswirkung, 133% Heilwirkung, 133% Effektwirkung;Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 4 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;10 Behinderung;0.900 kg, Erdmagie, Stufe 9;6100 Gold
item1544;Verstärkter Birken-Runenstab (Erde);160% Schadenswirkung, 93% Heilwirkung, 146% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Waffenwechselzeit: 6 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): mittelmäßig;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): hoch;Angriffsgeschwindigkeit: gering;20 Behinderung;1.000 kg, Erdmagie, Stufe 9;6100 Gold
item1554;Verstärkter Birken-Spiralstab (Erde);120% Schadenswirkung, 120% Heilwirkung, 173% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 3 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: hoch;5 Behinderung;0.800 kg, Erdmagie, Stufe 9;6100 Gold
item1564;Verstärkter Birken-Wächterstab (Erde);93% Schadenswirkung, 160% Heilwirkung, 146% Effektwirkung;Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: sehr hoch;Gegnerwahl: sehr gut mit sehr hohem Potenzial;Waffenwechselzeit: 5 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): gering;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: sehr gering;15 Behinderung;1.200 kg, Erdmagie, Stufe 9;6100 Gold
item1535;Einfacher Eichen-Magiestab (Erde);141% Schadenswirkung, 141% Heilwirkung, 141% Effektwirkung;Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 4 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;10 Behinderung;0.900 kg, Erdmagie, Stufe 11;8100 Gold
item1545;Einfacher Eichen-Runenstab (Erde);169% Schadenswirkung, 99% Heilwirkung, 155% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Waffenwechselzeit: 6 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): mittelmäßig;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): hoch;Angriffsgeschwindigkeit: gering;20 Behinderung;1.000 kg, Erdmagie, Stufe 11;8100 Gold
item1555;Einfacher Eichen-Spiralstab (Erde);127% Schadenswirkung, 127% Heilwirkung, 184% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 3 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: hoch;5 Behinderung;0.800 kg, Erdmagie, Stufe 11;8100 Gold
item1565;Einfacher Eichen-Wächterstab (Erde);99% Schadenswirkung, 169% Heilwirkung, 155% Effektwirkung;Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: sehr hoch;Gegnerwahl: sehr gut mit sehr hohem Potenzial;Waffenwechselzeit: 5 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): gering;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: sehr gering;15 Behinderung;1.200 kg, Erdmagie, Stufe 11;8100 Gold
item1536;Verstärkter Eichen-Magiestab (Erde);154% Schadenswirkung, 154% Heilwirkung, 154% Effektwirkung;Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 4 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;10 Behinderung;0.900 kg, Erdmagie, Stufe 14;12300 Gold
item1546;Verstärkter Eichen-Runenstab (Erde);184% Schadenswirkung, 107% Heilwirkung, 169% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Waffenwechselzeit: 6 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): mittelmäßig;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): hoch;Angriffsgeschwindigkeit: gering;20 Behinderung;1.000 kg, Erdmagie, Stufe 14;12300 Gold
item1556;Verstärkter Eichen-Spiralstab (Erde);138% Schadenswirkung, 138% Heilwirkung, 200% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 3 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: hoch;5 Behinderung;0.800 kg, Erdmagie, Stufe 14;12300 Gold
item1566;Verstärkter Eichen-Wächterstab (Erde);107% Schadenswirkung, 184% Heilwirkung, 169% Effektwirkung;Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: sehr hoch;Gegnerwahl: sehr gut mit sehr hohem Potenzial;Waffenwechselzeit: 5 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): gering;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: sehr gering;15 Behinderung;1.200 kg, Erdmagie, Stufe 14;12300 Gold
item1537;Einfacher Eschen-Magiestab (Erde);162% Schadenswirkung, 162% Heilwirkung, 162% Effektwirkung;Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 4 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;10 Behinderung;0.900 kg, Erdmagie, Stufe 16;16300 Gold
item1547;Einfacher Eschen-Runenstab (Erde);195% Schadenswirkung, 113% Heilwirkung, 178% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Waffenwechselzeit: 6 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): mittelmäßig;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): hoch;Angriffsgeschwindigkeit: gering;20 Behinderung;1.000 kg, Erdmagie, Stufe 16;16300 Gold
item1557;Einfacher Eschen-Spiralstab (Erde);146% Schadenswirkung, 146% Heilwirkung, 211% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 3 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: hoch;5 Behinderung;0.800 kg, Erdmagie, Stufe 16;16300 Gold
item1567;Einfacher Eschen-Wächterstab (Erde);113% Schadenswirkung, 195% Heilwirkung, 178% Effektwirkung;Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: sehr hoch;Gegnerwahl: sehr gut mit sehr hohem Potenzial;Waffenwechselzeit: 5 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): gering;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: sehr gering;15 Behinderung;1.200 kg, Erdmagie, Stufe 16;16300 Gold
item1538;Verstärkter Eschen-Magiestab (Erde);175% Schadenswirkung, 175% Heilwirkung, 175% Effektwirkung;Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 4 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;10 Behinderung;0.900 kg, Erdmagie, Stufe 19;24800 Gold
item1548;Verstärkter Eschen-Runenstab (Erde);210% Schadenswirkung, 122% Heilwirkung, 192% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Waffenwechselzeit: 6 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): mittelmäßig;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): hoch;Angriffsgeschwindigkeit: gering;20 Behinderung;1.000 kg, Erdmagie, Stufe 19;24800 Gold
item1558;Verstärkter Eschen-Spiralstab (Erde);157% Schadenswirkung, 157% Heilwirkung, 227% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 3 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: hoch;5 Behinderung;0.800 kg, Erdmagie, Stufe 19;24800 Gold
item1568;Verstärkter Eschen-Wächterstab (Erde);122% Schadenswirkung, 210% Heilwirkung, 192% Effektwirkung;Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: sehr hoch;Gegnerwahl: sehr gut mit sehr hohem Potenzial;Waffenwechselzeit: 5 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): gering;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: sehr gering;15 Behinderung;1.200 kg, Erdmagie, Stufe 19;24800 Gold
item1539;Einfacher Eiben-Magiestab (Erde);187% Schadenswirkung, 187% Heilwirkung, 187% Effektwirkung;Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 4 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;10 Behinderung;0.900 kg, Erdmagie, Stufe 22;37600 Gold
item1549;Einfacher Eiben-Runenstab (Erde);225% Schadenswirkung, 131% Heilwirkung, 206% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Waffenwechselzeit: 6 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): mittelmäßig;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): hoch;Angriffsgeschwindigkeit: gering;20 Behinderung;1.000 kg, Erdmagie, Stufe 22;37600 Gold
item1559;Einfacher Eiben-Spiralstab (Erde);168% Schadenswirkung, 168% Heilwirkung, 243% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 3 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: hoch;5 Behinderung;0.800 kg, Erdmagie, Stufe 22;37600 Gold
item1569;Einfacher Eiben-Wächterstab (Erde);131% Schadenswirkung, 225% Heilwirkung, 206% Effektwirkung;Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: sehr hoch;Gegnerwahl: sehr gut mit sehr hohem Potenzial;Waffenwechselzeit: 5 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): gering;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: sehr gering;15 Behinderung;1.200 kg, Erdmagie, Stufe 22;37600 Gold
